order_id,customer_id,order_date,status
O006066,C00989,2024-04-22,Completed
O006067,C00181,2024-10-29,Completed
O006068,C00903,2025-06-28,Completed
O006069,C00909,2025-05-10,Returned
O006070,C00363,2025-04-04,Completed
O006071,C00079,2025-02-19,Completed
O006072,C00016,2025-07-24,Completed
O006073,C00040,2025-11-30,Completed
O006074,C00709,2024-10-03,Completed
O006075,C00529,2025-08-02,Completed
O006076,C01066,2025-09-25,Cancelled
O006077,C00453,2024-12-10,Completed
O006078,C00020,2024-12-13,Completed
O006079,C00169,2025-11-30,Completed
O006080,C00576,2024-05-16,Cancelled
O006081,C00257,2024-04-09,Completed
O006082,C00694,2025-06-03,Completed
O006083,C00658,2025-12-11,Completed
O006084,C00646,2024-11-24,Completed
O006085,C01007,2024-11-18,Completed
O006086,C00500,2024-11-02,Completed
O006087,C00777,2025-06-06,Completed
O006088,C01176,2024-04-26,Completed
O006089,C00813,2024-12-27,Completed
O006090,C00561,2025-09-03,Completed
O006091,C00749,2025-02-27,Completed
O006092,C00223,2024-12-08,Completed
O006093,C00108,2025-08-31,Completed
O006094,C00875,2025-04-03,Completed
O006095,C00472,2024-11-01,Completed
O006096,C00788,2025-08-18,Completed
O006097,C00459,2025-04-29,Cancelled
O006098,C00165,2025-12-19,Completed
O006099,C00895,2025-06-22,Cancelled
O006100,C00178,2024-04-09,Completed
O006101,C00294,2025-02-07,Completed
O006102,C00117,2025-12-31,Completed
O006103,C00550,2024-01-22,Completed
O006104,C01200,2025-08-20,Completed
O006105,C00269,2024-05-25,Completed
O006106,C00344,2024-06-19,Completed
O006107,C01159,2025-10-20,Completed
O006108,C00102,2024-08-29,Completed
O006109,C01193,2024-07-02,Completed
O006110,C00309,2025-07-09,Completed
O006111,C00938,2024-07-01,Completed
O006112,C00265,2025-08-15,Completed
O006113,C00307,2025-10-30,Completed
O006114,C00574,2025-06-29,Completed
O006115,C00579,2025-06-14,Completed
O006116,C00488,2024-10-15,Completed
O006117,C01024,2024-02-13,Completed
O006118,C00802,2024-10-03,Completed
O006119,C00119,2025-12-25,Completed
O006120,C01039,2024-10-13,Completed
O006121,C01165,2025-03-16,Completed
O006122,C01054,2024-09-07,Returned
O006123,C00694,2025-07-21,Cancelled
O006124,C00281,2024-11-10,Completed
O006125,C01169,2025-07-30,Completed
O006126,C00814,2024-04-24,Completed
O006127,C00388,2025-02-06,Completed
O006128,C01127,2025-03-19,Completed
O006129,C00774,2024-11-21,Completed
O006130,C00801,2024-07-18,Returned
O006131,C00288,2024-06-29,Completed
O006132,C00199,2024-02-28,Completed
O006133,C00619,2025-10-20,Completed
O006134,C00190,2024-06-27,Completed
O006135,C00446,2025-05-21,Completed
O006136,C00317,2024-01-25,Completed
O006137,C00972,2024-09-30,Completed
O006138,C00166,2024-08-19,Completed
O006139,C00491,2025-07-13,Completed
O006140,C00512,2025-07-29,Completed
O006141,C00407,2025-12-20,Completed
O006142,C00848,2024-03-19,Completed
O006143,C00591,2025-11-08,Completed
O006144,C01034,2025-08-16,Completed
O006145,C01146,2025-09-05,Completed
O006146,C01020,2024-11-03,Returned
O006147,C00548,2024-05-06,Completed
O006148,C00189,2025-05-22,Completed
O006149,C01039,2025-11-17,Completed
O006150,C00141,2025-09-03,Completed
O006151,C00911,2025-08-14,Completed
O006152,C00186,2024-01-29,Completed
O006153,C00323,2025-03-09,Completed
O006154,C00960,2025-04-24,Completed
O006155,C00383,2025-07-30,Cancelled
O006156,C01009,2025-01-10,Completed
O006157,C00130,2024-02-18,Completed
O006158,C00097,2025-01-31,Completed
O006159,C00666,2024-05-01,Completed
O006160,C00054,2024-02-13,Completed
O006161,C00685,2025-11-04,Returned
O006162,C00580,2025-05-05,Completed
O006163,C01113,2025-03-27,Completed
O006164,C01070,2024-09-17,Completed
O006165,C00112,2024-06-28,Completed
O006166,C00031,2024-01-29,Completed
O006167,C00636,2025-11-16,Completed
O006168,C00414,2024-06-20,Completed
O006169,C00573,2024-08-13,Completed
O006170,C01031,2025-08-09,Completed
O006171,C00587,2025-10-28,Completed
O006172,C00116,2024-10-05,Completed
O006173,C00695,2025-07-14,Completed
O006174,C00881,2024-05-08,Completed
O006175,C00566,2025-09-18,Completed
O006176,C00488,2024-08-06,Completed
O006177,C00826,2025-07-18,Completed
O006178,C00609,2025-05-22,Cancelled
O006179,C00574,2025-02-09,Completed
O006180,C00233,2025-10-06,Completed
O006181,C01038,2024-08-19,Completed
O006182,C00863,2025-10-08,Completed
O006183,C00633,2025-09-13,Completed
O006184,C00951,2024-11-24,Completed
O006185,C00205,2024-07-08,Cancelled
O006186,C00097,2024-02-03,Completed
O006187,C00467,2024-12-17,Completed
O006188,C00548,2024-01-14,Returned
O006189,C00535,2024-05-19,Cancelled
O006190,C00078,2025-12-25,Completed
O006191,C00149,2025-01-31,Completed
O006192,C00408,2025-09-24,Completed
O006193,C00012,2024-09-14,Completed
O006194,C01048,2024-05-26,Completed
O006195,C00423,2024-04-24,Returned
O006196,C01117,2024-04-18,Completed
O006197,C01170,2025-04-24,Completed
O006198,C00590,2024-08-27,Cancelled
O006199,C00981,2024-12-10,Completed
O006200,C01136,2024-05-28,Completed
O006201,C00175,2025-08-18,Completed
O006202,C00250,2024-11-10,Completed
O006203,C00891,2025-06-16,Completed
O006204,C01113,2025-03-30,Completed
O006205,C00457,2024-06-07,Completed
O006206,C00600,2024-01-30,Completed
O006207,C00104,2024-06-18,Completed
O006208,C00668,2025-11-29,Completed
O006209,C00361,2025-04-30,Completed
O006210,C00574,2025-05-24,Returned
O006211,C00414,2024-05-27,Completed
O006212,C00584,2025-02-22,Completed
O006213,C00507,2025-04-28,Completed
O006214,C00724,2025-04-19,Returned
O006215,C00387,2025-09-25,Completed
O006216,C00218,2025-08-30,Completed
O006217,C00715,2025-08-18,Completed
O006218,C00465,2025-05-01,Completed
O006219,C00201,2024-10-26,Completed
O006220,C00674,2025-06-27,Completed
O006221,C01105,2025-02-05,Completed
O006222,C00655,2025-05-24,Completed
O006223,C00806,2025-05-17,Completed
O006224,C00008,2025-09-24,Completed
O006225,C00403,2025-01-07,Completed
O006226,C00854,2024-05-16,Completed
O006227,C00324,2025-02-23,Completed
O006228,C00189,2025-02-26,Completed
O006229,C00938,2025-10-26,Completed
O006230,C00982,2024-07-01,Completed
O006231,C00907,2025-01-31,Completed
O006232,C00103,2025-02-14,Completed
O006233,C00355,2024-07-31,Completed
O006234,C01005,2024-07-28,Completed
O006235,C00930,2025-07-21,Completed
O006236,C01175,2025-06-22,Completed
O006237,C00099,2024-12-27,Completed
O006238,C00005,2024-02-07,Completed
O006239,C00336,2025-08-22,Completed
O006240,C00843,2024-06-06,Completed
O006241,C00785,2024-08-25,Completed
O006242,C00826,2024-01-12,Completed
O006243,C01046,2024-08-24,Completed
O006244,C00269,2024-01-05,Completed
O006245,C00824,2024-05-06,Cancelled
O006246,C00874,2024-09-24,Completed
O006247,C01149,2024-01-27,Completed
O006248,C00737,2025-07-29,Completed
O006249,C00612,2024-08-11,Completed
O006250,C01070,2024-09-28,Completed
O006251,C00830,2024-09-17,Completed
O006252,C00646,2025-08-04,Completed
O006253,C00936,2024-01-27,Completed
O006254,C00846,2025-04-15,Completed
O006255,C00090,2025-05-16,Completed
O006256,C00785,2025-11-15,Completed
O006257,C00512,2025-12-06,Completed
O006258,C00280,2024-09-11,Completed
O006259,C00339,2024-09-23,Returned
O006260,C00529,2025-10-24,Completed
O006261,C00535,2024-12-22,Completed
O006262,C00663,2024-01-27,Completed
O006263,C00313,2024-03-01,Cancelled
O006264,C00485,2024-06-30,Completed
O006265,C01121,2024-04-26,Completed
O006266,C00123,2024-09-21,Completed
O006267,C00865,2024-09-16,Completed
O006268,C00944,2025-05-10,Completed
O006269,C01024,2024-12-06,Completed
O006270,C01183,2025-04-07,Completed
O006271,C01011,2024-07-26,Completed
O006272,C00397,2024-06-17,Completed
O006273,C00274,2024-07-29,Completed
O006274,C00390,2024-08-16,Completed
O006275,C00131,2024-10-18,Completed
O006276,C00997,2024-08-12,Completed
O006277,C00683,2025-03-05,Completed
O006278,C00817,2024-04-26,Completed
O006279,C00077,2024-02-10,Completed
O006280,C00676,2024-09-26,Completed
O006281,C01130,2025-10-18,Completed
O006282,C00311,2024-05-28,Completed
O006283,C00660,2025-12-17,Completed
O006284,C00398,2024-02-05,Completed
O006285,C00240,2025-09-21,Completed
O006286,C00778,2024-02-10,Completed
O006287,C00607,2025-07-01,Cancelled
O006288,C00114,2025-02-22,Completed
O006289,C00815,2024-04-22,Completed
O006290,C00233,2024-05-13,Completed
O006291,C00436,2025-07-18,Completed
O006292,C00820,2024-11-23,Completed
O006293,C01108,2025-06-14,Completed
O006294,C00090,2025-01-31,Completed
O006295,C01055,2025-06-24,Completed
O006296,C00624,2024-10-13,Completed
O006297,C00750,2025-09-02,Completed
O006298,C01159,2025-06-23,Completed
O006299,C01018,2025-04-21,Completed
O006300,C00186,2024-12-03,Completed
O006301,C00794,2025-04-21,Completed
O006302,C00724,2024-08-27,Completed
O006303,C00920,2025-08-25,Completed
O006304,C00533,2025-10-22,Completed
O006305,C00230,2024-03-31,Completed
O006306,C00299,2025-11-24,Completed
O006307,C00192,2024-01-04,Completed
O006308,C01003,2024-08-25,Completed
O006309,C00807,2024-01-11,Completed
O006310,C00211,2024-06-11,Completed
O006311,C00421,2025-11-02,Completed
O006312,C00067,2024-03-27,Completed
O006313,C01084,2025-03-21,Completed
O006314,C01028,2025-11-17,Completed
O006315,C01165,2024-10-16,Completed
O006316,C00175,2025-08-19,Completed
O006317,C00232,2025-06-11,Completed
O006318,C00795,2024-10-13,Completed
O006319,C00842,2025-08-07,Completed
O006320,C00437,2024-06-01,Completed
O006321,C00338,2025-09-10,Completed
O006322,C00011,2025-02-06,Completed
O006323,C00307,2025-04-03,Completed
O006324,C01073,2024-06-20,Completed
O006325,C00695,2025-07-27,Cancelled
O006326,C00907,2024-10-03,Completed
O006327,C00302,2024-09-29,Completed
O006328,C00318,2025-03-08,Completed
O006329,C00899,2024-06-13,Completed
O006330,C00985,2025-06-25,Completed
O006331,C00460,2025-05-19,Completed
O006332,C00346,2025-05-09,Completed
O006333,C00218,2024-05-16,Completed
O006334,C01134,2025-04-17,Completed
O006335,C01194,2024-11-15,Completed
O006336,C00939,2024-12-21,Completed
O006337,C01145,2025-03-11,Completed
O006338,C00793,2024-12-21,Cancelled
O006339,C00859,2024-11-20,Completed
O006340,C00264,2025-05-29,Completed
O006341,C00233,2025-03-06,Cancelled
O006342,C00396,2025-01-24,Completed
O006343,C00604,2024-08-19,Completed
O006344,C00746,2024-05-21,Completed
O006345,C00781,2025-02-21,Completed
O006346,C01187,2025-10-17,Cancelled
O006347,C00768,2025-05-15,Completed
O006348,C00825,2025-11-11,Completed
O006349,C00373,2025-06-21,Completed
O006350,C00717,2025-03-20,Completed
O006351,C00750,2024-09-21,Completed
O006352,C00648,2024-09-04,Completed
O006353,C00626,2024-10-18,Completed
O006354,C00477,2024-10-28,Completed
O006355,C00811,2025-03-20,Completed
O006356,C00630,2025-11-18,Completed
O006357,C00156,2025-04-27,Cancelled
O006358,C00197,2024-10-18,Completed
O006359,C00935,2025-09-04,Completed
O006360,C00876,2025-10-01,Completed
O006361,C00974,2024-10-26,Completed
O006362,C01152,2024-10-29,Completed
O006363,C00955,2025-08-12,Completed
O006364,C00931,2024-07-20,Completed
O006365,C01184,2025-09-01,Returned
O006366,C00044,2024-05-08,Returned
O006367,C00185,2025-02-07,Completed
O006368,C00950,2025-11-27,Completed
O006369,C00165,2025-11-21,Cancelled
O006370,C01177,2025-10-16,Completed
O006371,C00580,2024-10-13,Completed
O006372,C00785,2024-07-05,Completed
O006373,C01033,2025-12-14,Completed
O006374,C01192,2025-05-27,Cancelled
O006375,C00247,2025-01-14,Cancelled
O006376,C00150,2024-06-10,Completed
O006377,C00792,2024-01-28,Completed
O006378,C00806,2024-12-21,Cancelled
O006379,C01043,2025-02-13,Completed
O006380,C00789,2024-12-20,Completed
O006381,C00278,2025-10-15,Completed
O006382,C00776,2025-07-16,Completed
O006383,C01143,2024-05-03,Completed
O006384,C00482,2024-02-11,Completed
O006385,C00197,2025-02-20,Completed
O006386,C00336,2024-06-20,Completed
O006387,C01113,2025-01-20,Completed
O006388,C00781,2024-08-29,Completed
O006389,C01085,2025-07-14,Completed
O006390,C01144,2024-05-28,Completed
O006391,C00426,2024-11-14,Completed
O006392,C00816,2024-07-09,Completed
O006393,C00370,2025-09-27,Completed
O006394,C00990,2025-01-28,Completed
O006395,C00942,2024-06-02,Completed
O006396,C00460,2025-06-20,Completed
O006397,C00169,2025-09-07,Cancelled
O006398,C00180,2025-07-28,Completed
O006399,C00228,2024-03-21,Completed
O006400,C00563,2024-04-20,Completed
O006401,C00640,2024-05-07,Completed
O006402,C00556,2024-09-17,Completed
O006403,C00176,2024-12-19,Completed
O006404,C01005,2025-01-29,Completed
O006405,C00386,2025-07-28,Completed
O006406,C00989,2024-06-23,Completed
O006407,C00079,2025-07-19,Completed
O006408,C01062,2024-11-10,Completed
O006409,C00122,2025-12-08,Returned
O006410,C00383,2024-11-19,Completed
O006411,C00322,2025-09-07,Completed
O006412,C01102,2024-03-14,Completed
O006413,C00785,2025-05-15,Completed
O006414,C00034,2025-07-01,Completed
O006415,C00178,2024-11-07,Completed
O006416,C00137,2024-12-03,Completed
O006417,C01058,2025-08-31,Completed
O006418,C00948,2024-05-26,Completed
O006419,C00084,2024-11-05,Completed
O006420,C00047,2025-08-24,Completed
O006421,C00936,2024-02-05,Completed
O006422,C00135,2024-07-11,Cancelled
O006423,C00251,2025-04-16,Completed
O006424,C00249,2025-08-19,Completed
O006425,C00533,2024-09-18,Completed
O006426,C00131,2024-01-10,Completed
O006427,C01072,2025-11-11,Completed
O006428,C00888,2024-10-21,Completed
O006429,C00694,2024-09-13,Completed
O006430,C00243,2025-04-05,Completed
O006431,C00230,2024-01-12,Completed
O006432,C00524,2024-10-18,Completed
O006433,C00707,2025-11-25,Completed
O006434,C00555,2024-10-11,Completed
O006435,C00052,2025-01-24,Completed
O006436,C00557,2025-06-14,Cancelled
O006437,C00784,2025-10-28,Completed
O006438,C01093,2025-10-31,Completed
O006439,C00675,2025-11-13,Completed
O006440,C00764,2024-10-01,Completed
O006441,C00719,2024-12-30,Completed
O006442,C00970,2025-05-08,Completed
O006443,C00560,2024-05-25,Completed
O006444,C00648,2025-03-02,Completed
O006445,C00535,2024-01-19,Completed
O006446,C01061,2025-08-31,Completed
O006447,C00387,2025-02-10,Completed
O006448,C00151,2024-04-10,Completed
O006449,C00337,2024-02-06,Completed
O006450,C00879,2025-11-14,Completed
O006451,C00884,2025-11-24,Completed
O006452,C01108,2024-02-02,Completed
O006453,C01012,2025-05-14,Completed
O006454,C01084,2024-11-05,Completed
O006455,C00458,2024-08-23,Completed
O006456,C00190,2025-05-24,Completed
O006457,C00057,2025-12-18,Completed
O006458,C00721,2025-10-18,Completed
O006459,C00860,2025-11-14,Completed
O006460,C00445,2024-02-06,Completed
O006461,C01079,2024-12-10,Completed
O006462,C00561,2024-11-28,Completed
O006463,C00426,2024-09-11,Completed
O006464,C00935,2024-04-11,Completed
O006465,C00507,2025-10-22,Completed
O006466,C01000,2025-11-10,Completed
O006467,C00201,2024-11-06,Completed
O006468,C00534,2025-12-07,Completed
O006469,C00658,2024-12-25,Completed
O006470,C00939,2025-02-18,Completed
O006471,C01183,2024-01-02,Completed
O006472,C00760,2025-09-29,Completed
O006473,C00823,2024-12-09,Completed
O006474,C00643,2025-01-21,Completed
O006475,C00168,2025-12-15,Completed
O006476,C00184,2024-12-31,Completed
O006477,C00224,2025-04-15,Completed
O006478,C00357,2024-07-10,Completed
O006479,C00592,2024-04-23,Completed
O006480,C00936,2024-08-19,Completed
O006481,C01027,2025-03-31,Completed
O006482,C00745,2024-06-15,Completed
O006483,C01169,2024-12-14,Completed
O006484,C00111,2024-10-22,Completed
O006485,C01144,2025-02-18,Completed
O006486,C00316,2025-01-06,Completed
O006487,C00207,2024-11-30,Cancelled
O006488,C00371,2025-09-09,Completed
O006489,C00521,2025-04-30,Completed
O006490,C00483,2024-11-16,Completed
O006491,C00062,2024-07-05,Completed
O006492,C00696,2024-01-22,Completed
O006493,C00461,2024-11-02,Completed
O006494,C00797,2024-01-27,Completed
O006495,C00043,2025-09-27,Completed
O006496,C00390,2025-08-11,Completed
O006497,C00396,2024-03-23,Completed
O006498,C00096,2025-07-22,Completed
O006499,C01123,2024-01-27,Completed
O006500,C00928,2024-01-12,Completed
O006501,C00410,2024-07-19,Cancelled
O006502,C00369,2025-05-17,Completed
O006503,C00552,2024-02-25,Completed
O006504,C01059,2025-09-07,Completed
O006505,C00440,2025-05-13,Completed
O006506,C00756,2025-06-17,Completed
O006507,C00333,2024-01-12,Completed
O006508,C00470,2025-06-03,Completed
O006509,C00956,2025-11-23,Cancelled
O006510,C00527,2025-10-06,Completed
O006511,C00366,2025-10-21,Completed
O006512,C00829,2024-09-29,Completed
O006513,C00908,2025-05-15,Completed
O006514,C00528,2024-07-15,Completed
O006515,C00064,2024-01-26,Completed
O006516,C00272,2025-04-05,Completed
O006517,C00965,2025-07-11,Completed
O006518,C00637,2025-05-28,Completed
O006519,C00996,2024-09-16,Completed
O006520,C00177,2024-07-26,Completed
O006521,C00604,2025-08-25,Completed
O006522,C00787,2024-08-29,Completed
O006523,C00007,2025-08-27,Completed
O006524,C00349,2025-08-29,Completed
O006525,C00799,2024-08-02,Completed
O006526,C00888,2024-12-12,Completed
O006527,C00763,2024-05-10,Completed
O006528,C01091,2024-03-14,Completed
O006529,C01132,2024-06-26,Completed
O006530,C01200,2024-12-02,Completed
O006531,C00587,2025-01-05,Completed
O006532,C00211,2024-02-27,Completed
O006533,C00117,2025-06-07,Completed
O006534,C00734,2025-03-24,Cancelled
O006535,C00475,2025-10-18,Completed
O006536,C01040,2025-04-11,Completed
O006537,C00801,2024-12-27,Completed
O006538,C00890,2024-02-24,Completed
O006539,C00356,2025-11-22,Completed
O006540,C00202,2025-07-14,Completed
O006541,C00028,2025-11-11,Completed
O006542,C00955,2025-09-22,Completed
O006543,C00949,2025-08-28,Completed
O006544,C01139,2025-05-26,Completed
O006545,C00247,2025-03-08,Completed
O006546,C00101,2025-11-22,Completed
O006547,C00753,2024-05-29,Completed
O006548,C00591,2025-12-17,Completed
O006549,C00217,2025-07-10,Completed
O006550,C01004,2025-07-01,Completed
O006551,C00657,2024-04-29,Completed
O006552,C00780,2025-08-08,Completed
O006553,C00412,2024-10-21,Cancelled
O006554,C00451,2025-10-12,Completed
O006555,C00345,2024-10-04,Completed
O006556,C00606,2025-04-21,Completed
O006557,C01154,2024-06-13,Completed
O006558,C01158,2025-07-16,Completed
O006559,C00279,2024-02-11,Completed
O006560,C01183,2025-05-24,Completed
O006561,C00968,2024-09-18,Completed
O006562,C01149,2024-05-22,Completed
O006563,C00860,2025-05-14,Completed
O006564,C00173,2025-08-21,Cancelled
O006565,C00060,2024-02-06,Completed
O006566,C01000,2024-01-03,Completed
O006567,C00510,2024-03-30,Completed
O006568,C00698,2025-11-13,Completed
O006569,C00441,2024-04-20,Completed
O006570,C00061,2025-04-12,Completed
O006571,C00052,2025-07-16,Completed
O006572,C01062,2025-01-12,Returned
O006573,C01130,2025-11-27,Completed
O006574,C00320,2024-06-23,Completed
O006575,C00946,2024-04-05,Cancelled
O006576,C00892,2024-03-27,Cancelled
O006577,C00078,2024-04-12,Completed
O006578,C00839,2024-02-24,Completed
O006579,C00819,2025-09-17,Completed
O006580,C00097,2025-01-23,Completed
O006581,C00609,2024-01-05,Completed
O006582,C01007,2024-06-26,Completed
O006583,C01138,2025-08-06,Completed
O006584,C00577,2024-10-21,Completed
O006585,C00577,2025-12-16,Completed
O006586,C01144,2024-03-20,Completed
